account_id,bank_district_id,frequency,date_opened,year,lor,disp_id,client_id,type,birth_number,client_district_id,birth_year,birth_day,birth_month,gender,age,age_group,total_credit,average_credit,frequency_credit,most_recent_credit_date,total_withdrawal,average_withdrawal,frequency_withdrawal,most_recent_withdrawal_date,client_district,client_region,loan_id,loan_status,had_granted_loan_in1997,creditcard_type,had_creditcard_issued_in1997
8129,45,POPLATEK MESICNE,930626,1993,3,9735,10043,OWNER,651029,45,1965,29,10,M,31,30,270562.10000000003,11273.42,24,961231,254915.20000000004,4472.2,57,961231,Jicin,east Bohemia,0,0,0,classic,1
1930,3,POPLATEK MESICNE,930627,1993,3,2344,2344,OWNER,245427,3,1924,27,4,F,72,70,79344.4,3306.02,24,961231,79821.20000000001,1735.24,46,961231,Beroun,central Bohemia,0,0,0,0,0
2411,69,POPLATEK MESICNE,930627,1993,3,2913,2913,OWNER,621227,44,1962,27,12,M,34,30,290917.2,12121.55,24,961231,296135.2,8003.65,37,961231,Chrudim,east Bohemia,0,0,0,0,0
3775,19,POPLATEK MESICNE,930627,1993,3,4551,4551,OWNER,240429,60,1924,29,4,M,72,70,74576.7,3107.36,24,961231,66331.19999999998,1542.59,43,961231,Prostejov,south Moravia,0,0,0,0,0
9034,1,POPLATEK MESICNE,930628,1993,3,10818,11126,OWNER,655122,1,1965,22,1,F,31,30,323730.99999999994,7707.88,42,961231,312056.19999999995,4160.75,75,961231,Hl.m. Praha,Prague,0,0,0,0,0
902,74,POPLATEK MESICNE,930629,1993,3,1086,1086,OWNER,730504,74,1973,4,5,M,23,20,104561.10000000002,4021.58,26,961231,106515.20000000003,1543.7,69,961231,Ostrava - mesto,north Moravia,0,0,0,0,0
630,71,POPLATEK MESICNE,930629,1993,3,757,757,OWNER,706220,71,1970,20,12,F,26,20,43307.500000000015,1804.48,24,961231,38727.19999999999,1210.22,32,961231,Novy Jicin,north Moravia,0,0,0,0,0
3096,68,POPLATEK MESICNE,930629,1993,3,3745,3745,OWNER,715119,2,1971,19,1,F,25,20,270466.0,11269.42,24,961231,266931.2,3216.04,83,961231,Benesov,central Bohemia,0,0,0,0,0
2552,52,POPLATEK MESICNE,930701,1993,3,3082,3082,OWNER,796017,52,1979,17,10,F,17,10,235618.19999999998,9817.42,24,961231,247095.20000000004,4941.9,50,961231,Usti nad Orlici,east Bohemia,0,0,0,0,0
3435,59,POPLATEK MESICNE,930701,1993,3,4155,4155,OWNER,230513,1,1923,13,5,M,73,70,56658.799999999996,2360.78,24,961231,58545.19999999998,1582.3,37,961231,Hl.m. Praha,Prague,0,0,0,0,0
5215,55,POPLATEK MESICNE,930701,1993,3,6301,6301,OWNER,495308,55,1949,8,3,F,47,40,212530.30000000002,7871.49,27,961231,184163.20000000004,1938.56,95,961231,Brno - venkov,south Moravia,0,0,0,0,0
36,1,POPLATEK MESICNE,930701,1993,3,44,44,OWNER,775111,38,1977,11,1,F,19,10,260001.0,10833.38,24,961231,277783.2,5669.04,49,961231,Louny,north Bohemia,0,0,0,0,0
2687,76,POPLATEK MESICNE,930701,1993,3,3243,3243,OWNER,205930,71,1920,30,9,F,76,70,76922.99999999999,3205.12,24,961231,80245.2,1910.6,42,961231,Novy Jicin,north Moravia,0,0,0,0,0
1861,54,POPLATEK MESICNE,930702,1993,3,2257,2257,OWNER,795831,62,1979,31,8,F,17,10,202790.69999999998,8111.63,25,961231,210891.20000000004,3834.39,55,961231,Uherske Hradiste,south Moravia,0,0,0,0,0
2464,33,POPLATEK PO OBRATU,930702,1993,3,2975,2975,OWNER,435318,33,1943,18,3,F,53,50,251548.10000000003,10061.92,25,961231,259896.0,5906.73,44,961231,Decin,north Bohemia,0,0,0,0,0
2736,72,POPLATEK MESICNE,930702,1993,3,3302,3302,OWNER,645217,52,1964,17,2,F,32,30,123078.70000000001,5128.28,24,961231,123943.20000000003,3442.87,36,961231,Usti nad Orlici,east Bohemia,0,0,0,0,0
1145,31,POPLATEK MESICNE,930703,1993,3,1376,1376,OWNER,580903,18,1958,3,9,M,38,30,35931.9,1497.16,24,961231,37719.19999999999,711.68,53,961231,Pisek,south Bohemia,0,0,0,0,0
2298,31,POPLATEK MESICNE,930703,1993,3,2782,2782,OWNER,400913,31,1940,13,9,M,56,50,285697.69999999995,11904.07,24,961231,292675.2,6806.4,43,961231,Tachov,west Bohemia,0,0,0,0,0
929,54,POPLATEK MESICNE,930703,1993,3,1119,1119,OWNER,805105,54,1980,5,1,F,16,10,124405.9,4784.84,26,961231,130083.20000000003,2827.9,46,961231,Brno - mesto,south Moravia,0,0,0,0,0
381,68,POPLATEK MESICNE,930704,1993,3,461,461,OWNER,705813,68,1970,13,8,F,26,20,108093.1,4503.88,24,961231,110355.20000000004,3153.01,35,961231,Frydek - Mistek,north Moravia,0,0,0,0,0
3778,52,POPLATEK MESICNE,930704,1993,3,4555,4555,OWNER,600807,52,1960,7,8,M,36,30,299548.6,12481.19,24,961231,292315.19999999995,6354.68,46,961231,Usti nad Orlici,east Bohemia,0,0,0,0,0
1118,48,POPLATEK MESICNE,930704,1993,3,1341,1341,OWNER,625617,69,1962,17,6,F,34,30,99058.70000000001,4127.45,24,961231,95575.20000000001,2331.1,41,961231,Jesenik,north Moravia,0,0,0,0,0
4352,2,POPLATEK MESICNE,930705,1993,3,5243,5243,OWNER,700418,2,1970,18,4,M,26,20,318152.9999999999,13256.37,24,961231,315795.19999999995,7518.93,42,961231,Benesov,central Bohemia,0,0,0,0,0
1322,17,POPLATEK MESICNE,930705,1993,3,1598,1598,OWNER,250425,67,1925,25,4,M,71,70,54096.5,2254.02,24,961231,57487.19999999999,1197.65,48,961231,Bruntal,north Moravia,0,0,0,0,0
1852,35,POPLATEK MESICNE,930705,1993,3,2247,2247,OWNER,785113,35,1978,13,1,F,18,10,40246.5,1676.94,24,961231,38753.19999999999,1211.04,32,961231,Jablonec n. Nisou,north Bohemia,0,0,0,0,0
8173,11,POPLATEK MESICNE,930705,1993,3,9787,10095,OWNER,765206,1,1976,6,2,F,20,20,533216.8999999999,22217.37,24,961231,527687.1999999998,9422.99,56,961231,Hl.m. Praha,Prague,0,0,0,0,0
2705,63,POPLATEK PO OBRATU,930705,1993,3,3264,3264,OWNER,506020,63,1950,20,10,F,46,40,260176.0,7884.12,33,961231,260774.20000000004,5321.92,49,961231,Vyskov,south Moravia,0,0,0,0,0
9472,1,POPLATEK TYDNE,930706,1993,3,11354,11662,OWNER,720403,76,1972,3,4,M,24,20,373130.9,13819.66,27,961231,304405.0,5743.49,53,961231,Sumperk,north Moravia,0,0,0,0,0
368,77,POPLATEK MESICNE,930706,1993,3,448,448,OWNER,705815,77,1970,15,8,F,26,20,113446.20000000001,4201.71,27,961231,119183.20000000003,1589.11,75,961231,Vsetin,north Moravia,0,0,0,0,0
1425,76,POPLATEK MESICNE,930706,1993,3,1729,1729,OWNER,470516,76,1947,16,5,M,49,40,119034.0,3501.0,34,961231,103203.20000000004,2646.24,39,961231,Sumperk,north Moravia,0,0,0,0,0
8027,44,POPLATEK TYDNE,930707,1993,3,9607,9915,OWNER,670710,27,1967,10,7,M,29,20,511879.89999999997,20475.2,25,961231,513107.0,9681.26,53,961231,Plzen - jih,west Bohemia,0,0,0,0,0
3261,1,POPLATEK MESICNE,930707,1993,3,3946,3946,OWNER,750511,1,1975,11,5,M,21,20,137700.2,4441.94,31,961231,119223.20000000004,2207.84,54,961231,Hl.m. Praha,Prague,0,0,0,0,0
35,75,POPLATEK MESICNE,930707,1993,3,43,43,OWNER,201028,75,1920,28,10,M,76,70,66112.29999999999,2754.68,24,961231,68643.19999999998,1320.06,52,961231,Prerov,north Moravia,0,0,0,0,0
2186,63,POPLATEK MESICNE,930707,1993,3,2646,2646,OWNER,375607,63,1937,7,6,F,59,50,67059.19999999998,2794.13,24,961231,65951.19999999998,1648.78,40,961231,Vyskov,south Moravia,0,0,0,0,0
1566,73,POPLATEK MESICNE,930707,1993,3,1898,1898,OWNER,610801,73,1961,1,8,M,35,30,194699.7,7787.99,25,961231,188603.20000000004,2300.04,82,961231,Opava,north Moravia,0,0,0,0,0
78,74,POPLATEK MESICNE,930707,1993,3,92,92,OWNER,665612,74,1966,12,6,F,30,30,228770.40000000002,9150.82,25,961231,227843.20000000004,4847.73,47,961231,Ostrava - mesto,north Moravia,0,0,0,0,0
3939,70,POPLATEK MESICNE,930708,1993,3,4750,4750,OWNER,620404,70,1962,4,4,M,34,30,109437.29999999999,3773.7,29,961231,110199.20000000003,2504.53,44,961231,Karvina,north Moravia,0,0,0,0,0
2584,50,POPLATEK MESICNE,930708,1993,3,3119,3119,OWNER,365126,50,1936,26,1,F,60,60,50993.2,2124.72,24,961231,57427.19999999999,1044.13,55,961231,Svitavy,east Bohemia,0,0,0,0,0
2336,39,POPLATEK MESICNE,930708,1993,3,2824,2824,OWNER,410905,39,1941,5,9,M,55,50,73204.6,2711.28,27,961231,77571.2,1846.93,42,961231,Most,north Bohemia,0,0,0,0,0
2078,62,POPLATEK MESICNE,930708,1993,3,2520,2520,OWNER,440730,62,1944,30,7,M,52,50,192202.9,8008.45,24,961231,198771.20000000004,3975.42,50,961231,Uherske Hradiste,south Moravia,0,0,0,0,0
3882,10,POPLATEK MESICNE,930709,1993,3,4679,4679,OWNER,480131,20,1948,31,1,M,48,40,46055.99999999999,1588.14,29,961231,43703.19999999999,553.21,79,961231,Strakonice,south Bohemia,0,0,0,0,0
4159,74,POPLATEK MESICNE,930709,1993,3,5013,5013,OWNER,800915,1,1980,15,9,M,16,10,100046.2,2632.79,38,961231,88625.20000000001,2858.88,31,961231,Hl.m. Praha,Prague,0,0,0,0,0
907,41,POPLATEK MESICNE,930709,1993,3,1092,1092,OWNER,625720,41,1962,20,7,F,34,30,44043.0,1518.72,29,961231,51191.19999999999,1347.14,38,961231,Usti nad Labem,north Bohemia,0,0,0,0,0
1411,54,POPLATEK MESICNE,930709,1993,3,1710,1710,OWNER,440211,54,1944,11,2,M,52,50,180551.49999999997,7522.98,24,961231,167963.20000000004,3427.82,49,961231,Brno - mesto,south Moravia,0,0,0,0,0
1684,32,POPLATEK TYDNE,930710,1993,3,2044,2044,OWNER,615918,32,1961,18,9,F,35,30,334993.6,13399.74,25,961231,317707.0,9077.34,35,961231,Ceska Lipa,north Bohemia,0,0,0,0,0
3748,1,POPLATEK MESICNE,930710,1993,3,4521,4521,OWNER,430909,1,1943,9,9,M,53,50,39182.49999999999,1632.6,24,961231,36631.19999999999,747.58,49,961231,Hl.m. Praha,Prague,0,0,0,0,0
2213,68,POPLATEK MESICNE,930711,1993,3,2679,2679,OWNER,380930,1,1938,30,9,M,58,50,132363.5,4902.35,27,961231,141811.20000000004,3017.26,47,961231,Hl.m. Praha,Prague,0,0,0,0,0
1062,6,POPLATEK MESICNE,930711,1993,3,1275,1275,OWNER,516010,1,1951,10,10,F,45,40,304004.80000000005,12666.87,24,961231,294903.19999999995,6553.4,45,961231,Hl.m. Praha,Prague,0,0,0,0,0
273,24,POPLATEK PO OBRATU,930711,1993,3,330,330,OWNER,445805,65,1944,5,8,F,52,50,193120.50000000003,6437.35,30,961231,184648.0,2930.92,63,961231,Znojmo,south Moravia,0,0,0,0,0
10320,68,POPLATEK MESICNE,930711,1993,3,12387,12695,OWNER,790316,68,1979,16,3,M,17,10,356850.6,12744.66,28,961231,354816.7999999999,6224.86,57,961231,Frydek - Mistek,north Moravia,0,0,0,0,0
1416,66,POPLATEK TYDNE,930712,1993,3,1717,1717,OWNER,795307,73,1979,7,3,F,17,10,739184.1000000001,18028.88,41,961231,720391.0,17152.17,42,961231,Opava,north Moravia,0,0,0,0,0
3277,36,POPLATEK MESICNE,930712,1993,3,3967,3967,OWNER,605926,18,1960,26,9,F,36,30,218061.59999999998,9085.9,24,961231,222035.20000000004,6000.95,37,961231,Pisek,south Bohemia,0,0,0,0,0
1892,28,POPLATEK MESICNE,930713,1993,3,2295,2295,OWNER,395228,22,1939,28,2,F,57,50,56349.29999999999,2347.89,24,961231,60461.19999999999,1511.53,40,961231,Domazlice,west Bohemia,0,0,0,0,0
3413,70,POPLATEK MESICNE,930713,1993,3,4126,4126,OWNER,750909,74,1975,9,9,M,21,20,149525.69999999998,4672.68,32,961231,119699.20000000004,1685.9,71,961231,Ostrava - mesto,north Moravia,0,0,0,0,0
3654,47,POPLATEK MESICNE,930713,1993,3,4405,4405,OWNER,595417,47,1959,17,4,F,37,30,265672.39999999997,10626.9,25,961231,252967.20000000004,5382.28,47,961231,Pardubice,east Bohemia,0,0,0,gold,1
3000,28,POPLATEK MESICNE,930714,1993,3,3623,3623,OWNER,655420,28,1965,20,4,F,31,30,96617.1,3578.41,27,961231,75435.2,2155.29,35,961231,Plzen - sever,west Bohemia,0,0,0,0,0
3955,64,POPLATEK MESICNE,930714,1993,3,4771,4771,OWNER,615107,64,1961,7,1,F,35,30,108405.20000000001,3613.51,30,961231,101727.20000000001,1956.29,52,961231,Zlin,south Moravia,0,0,0,0,0
1544,69,POPLATEK MESICNE,930714,1993,3,1872,1872,OWNER,635124,52,1963,24,1,F,33,30,251690.90000000002,9680.42,26,961231,255775.20000000004,4193.04,61,961231,Usti nad Orlici,east Bohemia,0,0,0,0,0
9703,68,POPLATEK MESICNE,930715,1993,3,11635,11943,OWNER,610709,1,1961,9,7,M,35,30,449730.6000000001,12154.88,37,961231,465765.1999999999,10831.75,43,961231,Hl.m. Praha,Prague,0,0,0,0,0
234,73,POPLATEK MESICNE,930715,1993,3,282,282,OWNER,385224,73,1938,24,2,F,58,50,70510.1,2937.92,24,961231,72553.2,1909.29,38,961231,Opava,north Moravia,0,0,0,0,0
3241,44,POPLATEK MESICNE,930716,1993,3,3920,3920,OWNER,255813,44,1925,13,8,F,71,70,76881.79999999999,3203.41,24,961231,66213.19999999998,1697.77,39,961231,Chrudim,east Bohemia,0,0,0,0,0
3465,1,POPLATEK MESICNE,930716,1993,3,4188,4188,OWNER,760817,1,1976,17,8,M,20,20,143418.10000000003,5311.78,27,961231,132991.20000000004,2770.65,48,961231,Hl.m. Praha,Prague,0,0,0,classic,1
3152,1,POPLATEK MESICNE,930716,1993,3,3812,3812,OWNER,670208,1,1967,8,2,M,29,20,156089.2,6503.72,24,961231,167943.20000000004,4096.18,41,961231,Hl.m. Praha,Prague,0,0,0,0,0
1497,1,POPLATEK MESICNE,930716,1993,3,1815,1815,OWNER,775224,16,1977,24,2,F,19,10,112554.09999999999,4689.75,24,961231,114563.20000000004,2338.02,49,961231,Jindrichuv Hradec,south Bohemia,0,0,0,0,0
3078,1,POPLATEK MESICNE,930716,1993,3,3722,3722,OWNER,565429,1,1956,29,4,F,40,40,41065.0,1711.04,24,961231,40819.19999999999,1020.48,40,961231,Hl.m. Praha,Prague,0,0,0,0,0
400,28,POPLATEK MESICNE,930717,1993,3,484,484,OWNER,595913,28,1959,13,9,F,37,30,186780.5,7471.22,25,961231,182651.20000000004,3970.68,46,961231,Plzen - sever,west Bohemia,0,0,0,0,0
1902,50,POPLATEK TYDNE,930717,1993,3,2310,2310,OWNER,390723,40,1939,23,7,M,57,50,147577.2,6149.05,24,961231,165718.0,5345.74,31,961231,Teplice,north Bohemia,0,0,0,0,0
757,50,POPLATEK MESICNE,930719,1993,3,907,907,OWNER,480311,51,1948,11,3,M,48,40,103201.3,4128.05,25,961231,96863.20000000001,1862.75,52,961231,Trutnov,east Bohemia,0,0,0,0,0
1116,1,POPLATEK MESICNE,930720,1993,3,1339,1339,OWNER,590504,22,1959,4,5,M,37,30,168230.80000000002,6230.77,27,961231,159367.20000000004,3706.21,43,961231,Domazlice,west Bohemia,0,0,0,0,0
5700,42,POPLATEK MESICNE,930720,1993,3,6895,6895,OWNER,710624,42,1971,24,6,M,25,20,140119.7,5004.28,28,961231,153911.20000000004,3206.48,48,961231,Havlickuv Brod,east Bohemia,0,0,0,0,0
3267,64,POPLATEK MESICNE,930721,1993,3,3954,3954,OWNER,571031,64,1957,31,10,M,39,30,165914.8,6636.59,25,961231,155031.20000000004,3229.82,48,961231,Zlin,south Moravia,0,0,0,0,0
3222,4,POPLATEK MESICNE,930721,1993,3,3897,3897,OWNER,515328,16,1951,28,3,F,45,40,39203.20000000001,1633.47,24,961231,36571.19999999999,609.52,60,961231,Jindrichuv Hradec,south Bohemia,0,0,0,0,0
408,41,POPLATEK MESICNE,930721,1993,3,493,493,OWNER,425604,41,1942,4,6,F,54,50,175994.19999999998,7039.77,25,961231,171739.20000000004,3504.88,49,961231,Usti nad Labem,north Bohemia,0,0,0,0,0
2818,40,POPLATEK MESICNE,930721,1993,3,3405,3405,OWNER,491215,40,1949,15,12,M,47,40,540106.5,21604.26,25,961231,493001.19999999995,9301.91,53,961231,Teplice,north Bohemia,0,0,0,classic,1
6273,38,POPLATEK MESICNE,930721,1993,3,7576,7576,OWNER,620710,38,1962,10,7,M,34,30,525777.2000000001,15464.04,34,961231,528642.6999999998,8960.05,59,961231,Louny,north Bohemia,0,0,0,0,0
2513,70,POPLATEK MESICNE,930722,1993,3,3035,3035,OWNER,641102,27,1964,2,11,M,32,30,49207.600000000006,1968.3,25,961231,58375.19999999999,1423.79,41,961231,Plzen - jih,west Bohemia,0,0,0,0,0
3493,63,POPLATEK MESICNE,930722,1993,3,4221,4221,OWNER,415926,63,1941,26,9,F,55,50,42293.8,1762.24,24,961231,35809.19999999999,1155.14,31,961231,Vyskov,south Moravia,0,0,0,0,0
1201,61,POPLATEK MESICNE,930723,1993,3,1450,1450,OWNER,695317,61,1969,17,3,F,27,20,199059.3,7962.37,25,961231,206003.20000000004,3322.63,62,961231,Trebic,south Moravia,0,0,0,0,0
4478,70,POPLATEK MESICNE,930723,1993,3,5402,5402,OWNER,685529,30,1968,29,5,F,28,20,318852.3,13285.51,24,961231,297975.19999999995,8053.38,37,961231,Sokolov,west Bohemia,0,0,0,0,0
2915,57,POPLATEK MESICNE,930723,1993,3,3522,3522,OWNER,630202,57,1963,2,2,M,33,30,636382.2999999999,24476.24,26,961231,594011.1999999998,12913.29,46,961231,Hodonin,south Moravia,0,0,0,classic,1
9833,20,POPLATEK MESICNE,930724,1993,3,11794,12102,OWNER,685907,21,1968,7,9,F,28,20,643354.6000000001,25734.18,25,961231,624244.1999999998,8323.26,75,961231,Tabor,south Bohemia,0,0,0,0,0
2253,74,POPLATEK MESICNE,930724,1993,3,2728,2728,OWNER,220813,74,1922,13,8,M,74,70,74081.99999999999,3086.75,24,961231,70863.2,1728.37,41,961231,Ostrava - mesto,north Moravia,0,0,0,0,0
1069,70,POPLATEK MESICNE,930724,1993,3,1283,1283,OWNER,395209,66,1939,9,2,F,57,50,56341.7,2347.57,24,961231,59605.19999999999,1490.13,40,961231,Zdar nad Sazavou,south Moravia,0,0,0,0,0
207,2,POPLATEK MESICNE,930725,1993,3,250,250,OWNER,796125,8,1979,25,11,F,17,10,82105.9,2736.86,30,961231,87343.20000000001,1265.84,69,961231,Mlada Boleslav,central Bohemia,0,0,0,0,0
3212,70,POPLATEK MESICNE,930725,1993,3,3885,3885,OWNER,405117,70,1940,17,1,F,56,50,65177.5,2036.8,32,961231,52229.19999999999,669.61,78,961231,Karvina,north Moravia,0,0,0,classic,1
4035,1,POPLATEK MESICNE,930725,1993,3,4863,4863,OWNER,745302,1,1974,2,3,F,22,20,407690.29999999993,15099.64,27,961231,433518.1999999999,9223.79,47,961231,Hl.m. Praha,Prague,0,0,0,0,0
1268,74,POPLATEK MESICNE,930725,1993,3,1530,1530,OWNER,455806,74,1945,6,8,F,51,50,63073.6,1911.32,33,961231,42205.19999999999,1082.18,39,961231,Ostrava - mesto,north Moravia,0,0,0,0,0
3287,18,POPLATEK MESICNE,930726,1993,3,3978,3978,OWNER,701215,18,1970,15,12,M,26,20,287268.8,11969.53,24,961231,300871.19999999995,6017.42,50,961231,Pisek,south Bohemia,0,0,0,0,0
6226,74,POPLATEK TYDNE,930726,1993,3,7521,7521,OWNER,605209,74,1960,9,2,F,36,30,520152.2,21673.01,24,961231,511383.4000000001,9131.85,56,961231,Ostrava - mesto,north Moravia,0,0,0,0,0
2123,64,POPLATEK MESICNE,930726,1993,3,2567,2567,OWNER,430530,64,1943,30,5,M,53,50,39280.49999999999,1636.69,24,961231,41707.19999999999,1191.63,35,961231,Zlin,south Moravia,0,0,0,0,0
3982,26,POPLATEK MESICNE,930727,1993,3,4802,4802,OWNER,710706,75,1971,6,7,M,25,20,40188.9,1674.54,24,961231,34891.19999999999,943.01,37,961231,Prerov,north Moravia,0,0,0,0,0
2701,71,POPLATEK MESICNE,930727,1993,3,3259,3259,OWNER,501015,71,1950,15,10,M,46,40,146326.4,4877.55,30,961231,115475.20000000003,2264.22,51,961231,Novy Jicin,north Moravia,0,0,0,classic,1
3629,48,POPLATEK MESICNE,930727,1993,3,4377,4377,OWNER,780131,48,1978,31,1,M,18,10,215617.1,7985.82,27,961231,210469.20000000004,2806.26,75,961231,Rychnov nad Kneznou,east Bohemia,0,0,0,0,0
2841,71,POPLATEK MESICNE,930727,1993,3,3433,3433,OWNER,620907,71,1962,7,9,M,34,30,122055.89999999998,4694.46,26,961231,118687.20000000004,3043.26,39,961231,Novy Jicin,north Moravia,0,0,0,0,0
563,53,POPLATEK MESICNE,930727,1993,3,676,676,OWNER,530207,70,1953,7,2,M,43,40,125504.6,4648.32,27,961231,116215.20000000003,3058.29,38,961231,Karvina,north Moravia,0,0,0,0,0
2732,5,POPLATEK MESICNE,930727,1993,3,3298,3298,OWNER,425805,5,1942,5,8,F,54,50,567057.2000000001,17183.55,33,961231,536396.1999999998,13409.9,40,961231,Kolin,central Bohemia,0,0,0,0,0
1297,70,POPLATEK MESICNE,930727,1993,3,1569,1569,OWNER,565717,54,1956,17,7,F,40,40,268888.20000000007,11203.68,24,961231,266543.20000000007,4517.68,59,961231,Brno - mesto,south Moravia,0,0,0,0,0
7485,39,POPLATEK MESICNE,930728,1993,3,8965,9273,OWNER,555826,39,1955,26,8,F,41,40,323913.5,10797.12,30,961231,317001.6,5870.4,54,961231,Most,north Bohemia,0,0,0,0,0
2088,4,POPLATEK MESICNE,930728,1993,3,2531,2531,OWNER,545124,5,1954,24,1,F,42,40,70985.1,2535.18,28,961231,81695.2,2042.38,40,961231,Kolin,central Bohemia,0,0,0,0,0
225,1,POPLATEK MESICNE,930728,1993,3,270,270,OWNER,470308,46,1947,8,3,M,49,40,88453.0,2601.56,34,961231,78435.20000000001,1568.7,50,961231,Nachod,east Bohemia,0,0,0,0,0
1630,72,POPLATEK MESICNE,930728,1993,3,1976,1976,OWNER,181012,72,1918,12,10,M,78,70,71123.9,2963.5,24,961231,70755.2,1861.98,38,961231,Olomouc,north Moravia,0,0,0,0,0
403,1,POPLATEK MESICNE,930729,1993,3,487,487,OWNER,225401,1,1922,1,4,F,74,70,69138.3,2880.76,24,961231,48797.19999999999,1394.21,35,961231,Hl.m. Praha,Prague,0,0,0,0,0
445,63,POPLATEK TYDNE,930729,1993,3,536,536,OWNER,390825,47,1939,25,8,M,57,50,255885.79999999996,9841.76,26,961231,231040.0,4530.2,51,961231,Pardubice,east Bohemia,0,0,0,0,0
186,1,POPLATEK TYDNE,930729,1993,3,226,226,OWNER,420616,1,1942,16,6,M,54,50,490857.5,15834.11,31,961231,519308.0,10818.92,48,961231,Hl.m. Praha,Prague,0,0,0,0,0
3720,36,POPLATEK MESICNE,930730,1993,3,4485,4485,OWNER,190720,36,1919,20,7,M,77,70,69624.8,2901.03,24,961231,63699.19999999999,1633.31,39,961231,Liberec,north Bohemia,0,0,0,0,0
574,70,POPLATEK MESICNE,930730,1993,3,689,689,OWNER,640802,70,1964,2,8,M,32,30,529255.3,21170.21,25,961231,510408.1999999999,10859.75,47,961231,Karvina,north Moravia,0,0,0,0,0
1429,57,POPLATEK MESICNE,930730,1993,3,1733,1733,OWNER,745720,57,1974,20,7,F,22,20,40237.200000000004,1676.55,24,961231,38897.19999999999,972.43,40,961231,Hodonin,south Moravia,0,0,0,0,0
3580,43,POPLATEK MESICNE,930801,1993,3,4318,4318,OWNER,425911,43,1942,11,9,F,54,50,192410.8,8017.12,24,961231,179675.20000000004,3045.34,59,961231,Hradec Kralove,east Bohemia,0,0,0,classic,1
7819,38,POPLATEK MESICNE,930801,1993,3,9362,9670,OWNER,480504,38,1948,4,5,M,48,40,120610.4,4467.05,27,961231,134519.20000000004,1431.06,94,961231,Louny,north Bohemia,0,0,0,0,0
759,23,POPLATEK MESICNE,930801,1993,3,909,909,OWNER,750907,23,1975,7,9,M,21,20,59013.5,1788.29,33,961231,46569.19999999999,1108.79,42,961231,Cheb,west Bohemia,0,0,0,0,0
6363,74,POPLATEK MESICNE,930801,1993,3,7683,7683,OWNER,460401,12,1946,1,4,M,50,50,154571.69999999998,6440.49,24,961231,145675.20000000004,3468.46,42,961231,Pribram,central Bohemia,0,0,0,0,0
3738,51,POPLATEK MESICNE,930801,1993,3,4511,4511,OWNER,455427,51,1945,27,4,F,51,50,266407.10000000003,11100.3,24,961231,267395.2,6077.16,44,961231,Trutnov,east Bohemia,0,0,0,0,0
4000,7,POPLATEK MESICNE,930802,1993,3,4823,4823,OWNER,820416,7,1982,16,4,M,14,10,100914.09999999999,2461.32,41,961231,90475.20000000004,2661.04,34,961231,Melnik,central Bohemia,0,0,0,0,0
9041,1,POPLATEK MESICNE,930803,1993,3,10828,11136,OWNER,445727,3,1944,27,7,F,52,50,64240.099999999984,2470.77,26,961231,104998.20000000006,3181.76,33,961231,Beroun,central Bohemia,0,0,0,0,0
2620,22,POPLATEK MESICNE,930803,1993,3,3161,3161,OWNER,801118,66,1980,18,11,M,16,10,81394.8,3014.62,27,961231,83235.20000000001,2030.13,41,961231,Zdar nad Sazavou,south Moravia,0,0,0,0,0
3609,28,POPLATEK MESICNE,930803,1993,3,4353,4353,OWNER,795919,28,1979,19,9,F,17,10,274926.29999999993,11455.26,24,961231,273387.2,4409.47,62,961231,Plzen - sever,west Bohemia,0,0,0,0,0
1382,48,POPLATEK MESICNE,930803,1993,3,1673,1673,OWNER,720709,48,1972,9,7,M,24,20,38179.9,1590.83,24,961231,38163.19999999999,930.81,41,961231,Rychnov nad Kneznou,east Bohemia,0,0,0,0,0
930,41,POPLATEK MESICNE,930803,1993,3,1120,1120,OWNER,736021,41,1973,21,10,F,23,20,191047.6,7075.84,27,961231,189727.20000000004,4036.75,47,961231,Usti nad Labem,north Bohemia,0,0,0,0,0
1925,12,POPLATEK MESICNE,930803,1993,3,2336,2336,OWNER,220717,12,1922,17,7,M,74,70,71492.5,2978.85,24,961231,66365.2,1896.15,35,961231,Pribram,central Bohemia,0,0,0,0,0
1834,62,POPLATEK MESICNE,930803,1993,3,2225,2225,OWNER,606106,4,1960,6,11,F,36,30,239147.40000000002,9964.48,24,961231,232423.20000000004,4648.46,50,961231,Kladno,central Bohemia,0,0,0,0,0
1507,35,POPLATEK MESICNE,930803,1993,3,1826,1826,OWNER,370912,13,1937,12,9,M,59,50,284431.30000000005,11377.25,25,961231,284983.2,5937.15,48,961231,Rakovnik,central Bohemia,0,0,0,0,0
7857,75,POPLATEK MESICNE,930804,1993,3,9407,9715,OWNER,776130,35,1977,30,11,F,19,10,498083.9,20753.5,24,961231,512828.1999999999,6033.27,85,961231,Jablonec n. Nisou,north Bohemia,0,0,0,0,0
